ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:1902495	transmembrane transporter complex	265	-0.349577208676306	-1.55191221075961	0.000193478669632646	0.000881515122134634	0.000482820499264862	2685	tags=31%, list=17%, signal=26%	CNIH3/KCNMB4/UNC80/SLC26A6/NDUFV3/KCND3/BEST1/PRKACA/GRIA4/STAC3/LRRC8B/CACNA1D/KCNC3/RYR1/CHRNA6/TRPC1/ABCC9/KCNMB3/GRIK2/CHRNB1/CNIH2/KCNJ14/GRID2/RYR3/WDR93/CATSPERE/KCNS1/KCND2/CACNB2/KCNIP3/SCN9A/SCN3B/KCNC4/ATP2A1/CPT1C/KCNG3/GRIK1/DLG4/GRIN2C/CACNB4/CACNA1C/BEST4/HCN2/ABCA2/CACNB3/KCNG2/CHRNB4/CACNA1B/TTYH1/RYR2/CACNB1/GLRA2/SCNN1D/TRPC4/GRIK5/KCNIP4/CACNA1A/GRIN2D/CHRFAM7A/SHISA6/SCN2A/CATSPERB/CATSPER2/SCN11A/CHRNA7/KCNIP2/KCNN1/GRIA1/CACNG4/CACNA1F/VWC2/CACNA1I/KCNK1/CNGB1/GRIA3/CLCNKB/CLCNKA/GABRG3/CLIC5/PKD2L1/HCN3/ANO2
CC	GO:0030017	sarcomere	159	-0.405133903549373	-1.70286385480682	0.000196040105749116	0.000888919354506147	0.000486875920528232	2943	tags=33%, list=18%, signal=27%	MYOZ3/NOS1AP/TMOD1/KCTD6/MYOM1/NEB/PGM5/PDLIM7/ACTN4/FHL2/HOMER1/PPP1R12A/DES/FHOD3/CACNA1D/FLNC/RYR1/LRRC39/MYH3/ABCC9/IGFN1/PLEC/RYR3/TNNT1/CAVIN4/ADPRHL1/SCN3B/ANK1/OBSL1/FHL3/CACNA1C/CMYA5/MYZAP/RYR2/ACTC1/SYNPO/OBSCN/ARHGEF25/KCNN2/PPP1R12B/ITGB1BP2/LDB3/ATP2B4/PDLIM5/NEXN/MYL9/MYO18B/JUP/TNNC2/FBXO32/LMOD1/MYOM3
BP	GO:0050953	sensory perception of light stimulus	135	-0.423168501049509	-1.73328604278174	0.000206229399697909	0.000932208283369676	0.000510585987118942	3173	tags=37%, list=20%, signal=30%	GRM8/BBS2/ROM1/CRYGS/NDP/TACSTD2/HSF4/RDH11/NRL/RGS9/NXNL2/BEST1/CRB2/SLC24A1/TIMP3/LAMB2/BBS5/IRX5/COL11A1/ABLIM1/ATP8A2/CACNB2/EYS/PRCD/CACNB4/HMCN1/PDE6C/IMPG2/LAMC3/GUCA1A/WFS1/GRM6/GJC1/OPN1SW/RORB/COL1A1/MYO7A/RPE65/GUCY2F/CRB1/LRAT/PCDH15/CACNA1F/ABCC6/FSCN2/PDE6A/CNGB1/CLIC5/COL2A1/CABP1
MF	GO:0008324	monoatomic cation transmembrane transporter activity	407	-0.314126792285591	-1.45124309888649	0.000212456860844275	0.00095737548163057	0.000524370480344649	2884	tags=29%, list=18%, signal=24%	SLC17A5/SLC38A4/TRPM3/TMEM38A/SLC4A11/CHP1/SLC45A1/SLC9A6/SLC2A10/SLC22A1/KCNMB4/UNC80/SLC24A5/ATP8A1/KCND3/SLC4A5/SLC41A1/SLC25A4/MTCO2P12/CACNA1D/P2RX7/KCNC3/SLC24A1/ORAI3/RYR1/SLC46A1/CHRNA6/SLC1A1/TRPC1/KCNK7/ABCC9/KCNMB3/TMEM63B/KCNT2/TRPV1/GRIK2/CHRNB1/KCNJ14/PKD1L2/SLC23A2/KCNK10/RYR3/SLC4A7/KCNS1/SLC5A8/KCND2/SLC29A4/CACNB2/KCNIP3/SLC30A8/SCN9A/SLC6A5/SCN3B/KCNC4/ATP2A1/KCNG3/SLC24A3/PIEZO2/GRIK1/KCNH8/GRIN2C/CACNB4/CACNA1C/HCN2/CACNB3/TSPOAP1/KCNG2/SLC39A7/CHRNB4/SLC13A4/SLC9A3/CACNA1B/TTYH1/SHROOM2/SLC24A2/SLC39A5/RYR2/SLC25A18/CACNB1/SLC9A7/SLC8A3/SLC28A2/SCNN1D/SLC6A9/TRPC4/GRIK5/KCNIP4/KCNK5/CACNA1A/GRIN2D/CHRFAM7A/SCN2A/ATP6V0D2/NOX5/SLC13A5/CATSPER2/SCN11A/CHRNA7/KCNN2/KCNIP2/KCNN1/ATP2B4/KCNT1/SLC9A5/SLC12A5/SLC6A13/KCNK3/CACNG4/CACNA1F/TMEM63C/CACNA1I/SLC8A2/KCNK1/CNGB1/SLC40A1/PKD2L1/HCN3
BP	GO:0007005	mitochondrion organization	498	0.299263610272473	1.40727671390196	0.000226515916191527	0.0010175684036963	0.000557339145265122	5155	tags=40%, list=32%, signal=28%	MMP9/GZMB/UCP2/CEBPA/BCL2A1/IER3/RAC2/LRRK2/SCO2/SOD2/CTSK/PYCARD/TOMM5/RHOU/MTFR2/FMC1/MCL1/GRPEL1/GPX1/HSD17B10/PID1/POLG2/BCAP31/TSPO/SMIM20/BCL2/NDUFB8/FIS1/TIMM10/TIMM23B/KDR/PMPCB/NDUFA9/AURKA/NDUFAF2/FBXW7/TMEM70/NDUFA12/TOMM20L/NDUFS3/ARRB2/MTCH2/NDUFAF1/DNAJA3/ARHGAP11B/SDHAF2/SLIRP/MAIP1/VDAC2/SLC25A5/BID/PET100/STOML2/NIPSNAP2/FASTKD3/GABPB1/NDUFA8/DMAC1/RETREG1/NDUFA11/DNLZ/NDUFB7/MIPEP/GHITM/SSBP1/COX7A2/TMEM126A/NDUFB6/ARMC1/HSPD1/VPS11/PRELID1/BNIP3/TOP3A/TIMM9/NDUFB3/BCS1L/TIMM8B/PDCD5/NDUFC2/SDHAF3/NDUFS5/BECN1/MTX2/CHCHD4/PRDX3/PLAUR/BAK1/MPV17L/NDUFAB1/TIMM17A/STMP1/TACO1/FBXL4/TFRC/NDUFC1/IMMP2L/COA4/AIFM2/BLOC1S2/PRKAA1/COX20/NDUFB11/TIMM21/UBE2D3/ZDHHC6/ATG3/ATG5/NDUFS8/NDUFB9/TOMM22/UQCC2/NDUFA10/PARK7/BAX/MTX1/THEM4/TFAM/AGK/SCO1/NDUFAF5/UQCRFS1/TIMM23/NDUFB2/HAX1/HIGD2A/PPP2CB/MTFP1/DNAJC19/TOMM6/OGT/VPS35/NDUFA3/PHB2/TIMM50/NDUFS2/TIGAR/ATP7A/COA1/ACAD9/NPTX1/PTCD2/PET117/VDAC1/MYH14/IMMP1L/APOOL/NDUFA2/NDUFA1/HSPA9/COX17/GRPEL2/NDUFB4/NDUFS4/NDUFB5/MTERF4/PSMD10/CHCHD3/RRM1/HEBP2/TRIAP1/AIFM1/TMEM11/SLC25A36/CHCHD7/VPS13C/MGARP/MAN2A1/TMEM186/CDK5/NOS3/UBL5/TIMM13/SQSTM1/ATPAF2/APOO/PNPT1/MGME1/SLC9A1/EPAS1/ATG7/COX7A2L/OPA1/ROMO1/PRMT6/HGF/PARL/TMEM223/TIMM8A/MFF/EDN1/TIMM17B/ALKBH7/CISD2/DMAC2/FOXRED1/PUM2/NDUFB10/NDUFA13/UBE2L3
BP	GO:1904019	epithelial cell apoptotic process	104	0.446868537496783	1.7493696341016	0.000227899324178706	0.00102062320797316	0.000559012312394162	3290	tags=38%, list=20%, signal=31%	IL6/IL10/LEF1/GATA3/SERPINE1/TNFAIP3/CCL2/ZFP36/PIK3CG/NFKBIZ/RGCC/FASLG/TGFBR2/CD40/GATA2/CD248/KRT8/PDCD4/ITGA4/BCL2/ICAM1/KDR/ARRB2/ZFP36L1/BID/EIF2S1/ESR1/STK3/RAMP2/KRT18/PPARA/CASP3/USP53/PLA2R1/CD160/PRKAA1/ANGPTL4/CFLAR/HMOX1/BAX
CC	GO:0099572	postsynaptic specialization	311	-0.330055594278406	-1.49053071020277	0.000233505240698107	0.00104251109000909	0.000571000669561363	3700	tags=33%, list=23%, signal=26%	ZDHHC5/SIPA1L1/ANKS1B/DLGAP4/PPP1R9A/KLHL17/CRTC1/MAGI2/IGSF11/ARHGAP32/GIT1/LZTS1/ARHGAP44/KCND1/LZTS3/PALM/PRRT1/SEMA4C/PAK6/HOMER3/DLG2/DLG3/IGSF9B/DLGAP1/SHANK2/RNF10/SH2D5/EPHA4/HOMER1/FYN/RGS9/KCND3/USP50/GRIA4/NLGN2/RUSC1/PRNP/NLGN4X/SYN3/LRP8/GRID1/FAM81A/GSG1L/GRIK2/CHRNB1/CNIH2/GRID2/ARHGEF9/LRFN3/PRR7/BSN/KCND2/RNF112/PRRT2/MTMR2/INSYN1/MAPK8IP2/GRIK1/DGKI/SYN1/DLG4/SHANK1/GRIN2C/PSD3/CACNA1C/CLSTN3/PTPRS/MAP1B/CPEB1/ADGRL1/SYNPO/SLC8A3/SORCS2/SLC6A9/GRIK5/PRKN/SAMD14/BAALC/PCLO/GRIN2D/SHISA6/EFNB3/KALRN/SPOCK1/CLSTN2/GPER1/NOS1/PAK3/TMEM108/PDLIM5/ADCY1/DCLK1/GRIA1/CACNG4/NEURL1/ADGRB1/SLC8A2/NTRK2/GRIA3/AKAP5/MPP2/CABP1
BP	GO:0001933	negative regulation of protein phosphorylation	284	0.353513758317891	1.56987337031532	0.000241112431440526	0.00106747151955585	0.000584671912122071	3371	tags=30%, list=21%, signal=24%	SOCS3/IL1B/NLRP12/NOG/DUSP6/PKIB/TRIB1/TNFAIP3/PTPRC/CEBPA/CD300A/SORL1/INSM1/DKK1/LRRK2/CHORDC1/SOCS1/CDKN2A/SPRY4/SAMSN1/RGS2/PDE4D/ZC3H12A/SLC8A1/CNKSR3/SPRY2/PTPRO/LYN/PYCARD/PBK/ADORA2A/SPRY1/PPP1R15B/EPHA1/PID1/UCHL1/UBASH3B/CALM2/PTPRJ/PDCD4/IRAK3/PTPN22/ENG/SMAD6/GADD45B/GSKIP/NPM1/PMEPA1/DUSP7/RASSF2/ARRB2/DNAJA1/PLPP3/ERRFI1/PTPN6/CD109/DMTN/GSTP1/TAF7/DUSP1/DDIT4/VPS25/DEPTOR/TSG101/IPO5/TFAP4/PPP2CA/SIRT1/PRKAG2/PIBF1/DUSP16/CASP3/PTPN2/BAK1/GPRC5A/GREM1/PPIA/PTEN/RGS14/PARK7/BAX/JUN/HSPB1/PTPN1/EMILIN1/ADARB1
BP	GO:0044403	biological process involved in symbiotic interaction	255	0.356757373164911	1.5568319195069	0.000241197772597486	0.00106747151955585	0.000584671912122071	2828	tags=25%, list=17%, signal=21%	ANPEP/LEF1/TMPRSS4/TRIM58/TREM1/PF4/NLRP6/CXCL6/CXCR4/SLC10A1/CLEC5A/CCR5/CD4/MPEG1/TRIM22/VAMP8/CCL5/CSF1R/CD80/ITGB7/PTX3/ZC3H12A/CD209/EFNB2/LTF/CD86/CTSL/INHBB/ARG1/CXCL8/CR1/GPX1/TPCN1/CARD9/CCL3/STOM/F11R/ICAM1/HSPA1B/CX3CR1/SLAMF1/CHD1/MYD88/F2RL1/TNFRSF4/IFITM1/SAP30/HMGA2/CIITA/LRRC15/FCN1/CDK1/PLSCR1/TSG101/HSPD1/CHMP1B/AGTR1/HSP90AB1/TFAP4/THOC5/SLC1A5/BECN1/HPN/PIK3C3
BP	GO:0006091	generation of precursor metabolites and energy	438	0.313261279136407	1.45694654540214	0.00024130300373144	0.00106747151955585	0.000584671912122071	4231	tags=38%, list=26%, signal=29%	NR4A3/NCF1/UCP2/CYBB/RUBCNL/CEBPA/IER3/GNPDA1/NCF2/PPP1R3C/STEAP4/AKR1B1/SCO2/PER2/HK3/NR1D1/FBP1/SOD2/ASIP/COA6/MTFR2/NDUFC2-KCTD14/SDHD/CYB5A/PID1/POLG2/PGM2/SDHB/PYGL/CYB5R4/NDUFB8/MTLN/TALDO1/CCNB1/TREX1/GYG1/NDUFA7/PASK/ADSL/IDH2/MDH1/LDHA/AGL/TYRP1/GALK1/ACOX1/NDUFA9/FH/NDUFA12/NDUFS3/CAT/SLC25A13/NDUFAF1/SDHAF2/NOS2/ATP5PD/CYC1/DERA/BID/ACAT1/STOML2/DHRS2/NDUFV2/NIPSNAP2/PPP1R3B/SLC4A4/NDUFA8/DDIT4/ATP5MF/NDUFA11/NDUFB7/CDK1/MSH2/UGP2/GHITM/IDH3B/COX7A2/NOX4/NDUFA4/NDUFB6/ALDH2/GPD2/ETFA/PRELID1/COX6A1/BNIP3/HKDC1/TEFM/NDUFB3/ADPGK/ATP5PO/ATP5F1A/TKT/NDUFC2/NDUFS5/ATP5F1B/COX6C/PRKAG2/PPARA/PRKAG1/SUCLG1/NDUFAB1/UQCRHL/TACO1/NDUFC1/UQCR11/IMMP2L/AIFM2/PRKAA1/NDUFB11/SDHC/COX5B/EIF6/SUCLA2/PHKG1/COQ10B/NDUFS8/SUCLG2/NDUFB9/UQCC2/RPE/NDUFA10/DLD/PARK7/COX11/PPP1CC/GLDC/MDH2/SLC25A12/UQCRFS1/BLOC1S1/ETFB/AK4/NDUFB2/OGT/IL10RB/ATP5PB/NDUFA3/PHB2/NDUFS2/OXCT1/TIGAR/ATP7A/PGAM1/CAVIN3/ENO1/UQCR10/PTGES3/TRAP1/HK1/UQCRH/TPI1/IDH3A/CIAPIN1/NDUFA2/NDUFA1/ADH5/ALDH4A1/COX17/ME2/PGK1/NDUFB4/NDUFS4/CISD1/NDUFB5/IDE/ISCU
BP	GO:0002832	negative regulation of response to biotic stimulus	106	0.441462614017393	1.73304823125602	0.00024992096815042	0.00109889492359473	0.000601883033344712	3161	tags=33%, list=20%, signal=27%	CD96/TRIB1/TNFAIP3/CARD16/VSIG4/HAVCR2/FGL2/RNF125/MIR21/LTF/KLRD1/A2M/ARG1/SERPINB9/CLEC12B/CR1/LILRA2/IRAK3/PTPN22/TREX1/LILRB1/HLA-F/ARRB2/FOXP3/F2RL1/HLA-E/C1QBP/HLA-B/SIGIRR/PTPN2/SEC14L1/CARD8/MICA/IL4I1/ATG5
BP	GO:1901361	organic cyclic compound catabolic process	439	0.307510654988625	1.43072542370403	0.000249520367966989	0.00109889492359473	0.000601883033344712	3765	tags=31%, list=23%, signal=24%	IL6/SULT1E1/BTG2/ZFP36/PKP3/APOBEC3B/RNASE6/TDO2/TNFRSF1B/PDE4D/ZC3H12A/SLCO2B1/APOBEC3A/CARHSP1/MAPK14/ENTPD3/CYP1A1/PNRC1/SLC11A1/PDE4B/PDE10A/KMO/DPYD/APEX1/RNASE2/BLVRB/UPP1/TENT5C/MIAT/AXIN2/ADA/UPB1/EXOSC3/KYNU/NAF1/DKC1/CDA/MAGOH/TREX2/SPP1/PDE8A/TREX1/DNPH1/HSPA1B/SMPDL3A/TBRG4/NPM1/EIF4A3/NUDT5/HSD11B1/MYD88/SSB/UROD/FAH/APOBEC3G/PDE7B/RBM47/CYP27A1/ACOT7/ZFP36L1/SLIRP/TOB1/DERA/NUDT7/ACAT1/METTL16/FASTKD3/LRPPRC/GDA/PPP1R8/RC3H1/LSM6/MAOA/MRTO4/TET2/NUDT3/HSF1/RNASET2/ZFP36L2/APOBEC3H/TDG/DFFB/OAS2/RBM8A/RBM7/HMOX2/POP1/SETMAR/EXOSC9/NOCT/HNRNPU/PCID2/NUDT1/AGO3/LSM7/CNOT10/NTHL1/SUCLG1/MLH1/NEIL2/SYNCRIP/FASTKD5/DCTPP1/IGF2BP1/EXOSC4/SUCLA2/IL4I1/SUCLG2/EIF4ENIF1/SERBP1/RBM38/HMOX1/DIS3/DCPS/RIDA/FASTKD2/BAX/NUDT10/DHX9/TET1/DHX36/ADA2/APOBEC3D/EXOSC8/PYM1/DCP1B/NUDT19/TRAF3IP2/ZCCHC17/EXOSC2/MTHFS/ITPA/HNRNPC/SMG8
CC	GO:0062023	collagen-containing extracellular matrix	315	-0.333147219118619	-1.50532317077465	0.000250870222889509	0.00109973623387516	0.000602343832983238	2385	tags=33%, list=15%, signal=28%	PCOLCE/MUC17/ACTA2/TGFB1I1/ITIH5/LGALS9/COL17A1/EFEMP2/CLEC3B/TIMP3/GPC4/GPC6/LAMA4/LAMB2/FREM2/THSD4/COL4A5/A1BG/EDIL3/COL16A1/FN1/LOXL2/LAMA2/BCAM/COL11A1/TGFB3/ADAM19/LOX/COL14A1/PODN/SFRP1/VIT/PTPRZ1/SPARC/FBLN2/MMP23B/CTSF/EYS/THBS1/SERPINA5/FLG/COL6A1/COL5A1/GPC5/ADAMTS2/PXDN/FREM1/ADAMTS10/SNORC/CCDC80/COL10A1/HMCN1/SEMA3B/LOXL4/FBN1/IMPG2/SDC3/LTBP4/AEBP1/COL11A2/FGFBP3/APOE/LTBP3/F12/HRNR/GPC1/COL25A1/THBS2/APLP1/COL1A2/COL27A1/TNXB/ACHE/COL7A1/LAMA5/FMOD/CLU/CHADL/BGN/COLQ/MATN1/MDK/ITIH4/LEFTY2/COL1A1/P3H2/ITGB4/AZGP1/COL13A1/COL3A1/COL6A2/VWC2/VWF/ANXA1/SSC5D/COL28A1/COL2A1/VWA1/ANGPT2/SOD3/NPNT/LGALS4/SMOC1
BP	GO:0019439	aromatic compound catabolic process	415	0.320751315104843	1.48892214286864	0.000262538501988304	0.00114741977826816	0.000628460903618166	3765	tags=31%, list=23%, signal=25%	IL6/BTG2/ZFP36/PKP3/APOBEC3B/RNASE6/TDO2/TNFRSF1B/PDE4D/ZC3H12A/SLCO2B1/APOBEC3A/CARHSP1/MAPK14/ENTPD3/CYP1A1/PNRC1/SLC11A1/PDE4B/PDE10A/KMO/DPYD/APEX1/RNASE2/BLVRB/UPP1/TENT5C/MIAT/AXIN2/ADA/UPB1/EXOSC3/KYNU/NAF1/DKC1/CDA/MAGOH/TREX2/PDE8A/TREX1/DNPH1/HSPA1B/SMPDL3A/TBRG4/NPM1/EIF4A3/NUDT5/MYD88/SSB/UROD/FAH/APOBEC3G/PDE7B/RBM47/ACOT7/ZFP36L1/SLIRP/TOB1/DERA/NUDT7/ACAT1/METTL16/FASTKD3/LRPPRC/GDA/PPP1R8/RC3H1/LSM6/MAOA/MRTO4/TET2/NUDT3/HSF1/RNASET2/ZFP36L2/APOBEC3H/TDG/DFFB/OAS2/RBM8A/RBM7/HMOX2/POP1/SETMAR/EXOSC9/NOCT/HNRNPU/PCID2/NUDT1/AGO3/LSM7/CNOT10/NTHL1/SUCLG1/MLH1/NEIL2/SYNCRIP/FASTKD5/DCTPP1/IGF2BP1/EXOSC4/SUCLA2/IL4I1/SUCLG2/EIF4ENIF1/SERBP1/RBM38/HMOX1/DIS3/DCPS/RIDA/FASTKD2/BAX/NUDT10/DHX9/TET1/DHX36/ADA2/APOBEC3D/EXOSC8/PYM1/DCP1B/NUDT19/TRAF3IP2/ZCCHC17/EXOSC2/MTHFS/ITPA/HNRNPC/SMG8
BP	GO:0002456	T cell mediated immunity	102	0.449661565889787	1.76393567269849	0.000267140133230102	0.00116402502497561	0.000637555873522135	1914	tags=33%, list=12%, signal=30%	IL6/IL1B/CCR2/CD1D/GATA3/IL18/CTSC/TAP2/NLRP3/PTPRC/WAS/TBX21/CD1C/SASH3/NFKBIZ/CLC/NCKAP1L/TNFRSF1B/CTSH/ZP3/RIPK3/KLRD1/ARG1/CR1/IL12RB1/PRF1/TREX1/SLAMF1/NOD2/LILRB1/HLA-F/FOXP3/IL18R1/FCGR2B
BP	GO:0009612	response to mechanical stimulus	176	0.386180897966432	1.6317285575788	0.000312004333211712	0.00135342933456012	0.000741295765238415	1730	tags=24%, list=11%, signal=22%	IL1B/RETN/CHRNA9/BTG2/FOS/CXCR4/PTGS2/KIT/MMP2/TNFSF14/CASP1/NFKBIA/SLC2A1/CASP5/TLR8/PTK2B/TGFBR2/PPL/MAPK14/PKD1L3/SLC8A1/TLR4/CHI3L1/ANKRD1/CD40/CNTNAP2/TMEM120A/FOSB/ADGRV1/CASP8/PIEZO1/F11R/FOSL1/ENG/FAS/STAT1/TNFRSF8/CRADD/PTGER4/IRF1/KCNJ2/MYD88
CC	GO:0031012	extracellular matrix	411	-0.311971789028135	-1.44502726929299	0.000312473347400166	0.00135342933456012	0.000741295765238415	2273	tags=30%, list=14%, signal=26%	TGFB1I1/ITIH5/LGALS9/COL17A1/EFEMP2/OVGP1/CLEC3B/TIMP3/SERAC1/GPC4/GPC6/LAMA4/LAMB2/VEGFA/FREM2/THSD4/ADAMTS7/COL4A5/A1BG/EDIL3/COL16A1/FN1/LOXL2/LAMA2/BCAM/COL11A1/TGFB3/ADAM19/LOX/COL14A1/PODN/SFRP1/VIT/PTPRZ1/SPARC/FBLN2/MMP23B/CTSF/TECTA/EYS/THBS1/SERPINA5/FLG/COL6A1/COL5A1/GPC5/ADAMTS2/PXDN/FREM1/ADAMTS10/SNORC/CCDC80/COL10A1/HMCN1/SEMA3B/LOXL4/FBN1/GPLD1/IMPG2/LAMC3/SDC3/LTBP4/AEBP1/COL11A2/FGFBP3/APOE/LTBP3/OLFML2A/HAPLN2/ADAMTS19/F12/HRNR/GPC1/COL25A1/MMP21/THBS2/APLP1/TRIL/COL1A2/COL27A1/TNXB/ACHE/ADAMTS13/COL7A1/LAMA5/FMOD/CLU/CHADL/BGN/COLQ/MATN1/MDK/ITIH4/LEFTY2/COL1A1/LRRC17/P3H2/ITGB4/AZGP1/RELN/ADAMTS14/COL13A1/ADAMTSL2/LRRC24/COL3A1/COL6A2/VWC2/VWF/ANXA1/LINGO1/SSC5D/EMID1/FBN3/MUC6/MUC4/COL28A1/COL2A1/VWA1/ANGPT2/SOD3/NPNT/LGALS4/SMOC1
BP	GO:0010952	positive regulation of peptidase activity	159	0.406722535827854	1.69096997521456	0.000316733194880799	0.00136779721955964	0.000749165294909158	2907	tags=32%, list=18%, signal=27%	NLRP12/LCK/NLRP6/CLEC7A/NLRP3/CASP1/S100A8/CTSS/SYK/MIR21/SLC22A2/FASLG/LAPTM5/CTSH/NLRP1/CTSK/LYN/PERP/CTSL/PYCARD/MEFV/MBP/NKX3-1/CR1/CARD9/F3/CASP8/PSME1/BCAP31/VSIR/NLRP2/FIS1/FAS/CRADD/HSPE1/PSME2/NLRC4/EFNA1/BID/CTSD/PSME3/EGLN3/HSF1/BCL10/HSPD1/PRELID1/TFAP4/PDCD5/SIRT1/DDX3X/BAK1
BP	GO:0050678	regulation of epithelial cell proliferation	298	0.335480786543164	1.50001915075784	0.00033143163287162	0.00142702462699323	0.000781605131401133	2821	tags=28%, list=17%, signal=23%	IL10/OSR2/CCL24/NOG/NR4A3/GATA3/TGFA/TNFAIP3/HLX/CCL2/ZFP36/EDNRB/CDH13/NR4A1/RUNX3/WNT5A/HES1/EREG/C5AR1/RGCC/ACVRL1/JAML/BTK/MIR21/ID1/BCL11B/NR1D1/EFNB2/EAF2/SNAI2/FGF10/TGFB2/HAS2/GLUL/NRARP/FGF9/ARG1/NKX3-1/FMC1/PPP1R16B/GATA2/NME1/GPX1/MYCN/DLL4/PIK3CD/EGR3/F3/LRG1/ITGA4/STAT1/KDR/NOD2/FBXW7/PEX2/FGF7/PDGFB/ZFP36L1/STAT5A/BID/ERRFI1/GLI1/CD109/CCL26/PDCD10/FGF2/NME2/ECM1/NOTCH2/AGTR1/WDR77/KLF9/STK3/DAB2/B2M/SAAL1/POLD4/ATP5F1A/PDCL3/HPN/SIRT1/CASK
BP	GO:0042326	negative regulation of phosphorylation	321	0.33112534200518	1.48636358717713	0.000339100897852941	0.00145572604374147	0.000797325374895578	3371	tags=29%, list=21%, signal=24%	SOCS3/IL1B/NLRP12/NOG/DUSP6/PKIB/TRIB1/TNFAIP3/PTPRC/CEBPA/CD300A/SORL1/IER3/INSM1/DKK1/LRRK2/CHORDC1/SOCS1/CDKN2A/SPRY4/SAMSN1/RGS2/PDE4D/ZC3H12A/FBP1/SLC8A1/CNKSR3/SPRY2/PTPRO/LYN/PYCARD/PBK/ADORA2A/SPRY1/PPP1R15B/EPHA1/PID1/UCHL1/UBASH3B/CALM2/PTPRJ/PDCD4/IRAK3/PTPN22/ENG/SMAD6/GADD45B/GSKIP/NPM1/PMEPA1/DUSP7/RASSF2/ARRB2/DNAJA1/PLPP3/ERRFI1/PTPN6/CD109/DMTN/GSTP1/TAF7/DUSP1/DDIT4/VPS25/DEPTOR/TSG101/DYNLL1/IPO5/TFAP4/HNRNPU/CSK/PPP2CA/SIRT1/PRKAG2/PIBF1/PPARA/DUSP16/CASP3/PTPN2/PRDX3/BAK1/GPRC5A/GREM1/PPIA/PTEN/RGS14/PARK7/BAX/JUN/HSPB1/PTPN1/EMILIN1/COX11/ADARB1
BP	GO:0071900	regulation of protein serine/threonine kinase activity	306	0.33624525809567	1.5096537544338	0.00036750989864972	0.00157302909422048	0.000861574207360778	2856	tags=27%, list=18%, signal=23%	IL1B/PKIB/TRIB1/TGFA/TNFAIP3/KIT/PTPRC/CEBPA/CD300A/SORL1/PIK3CG/TCIM/DKK1/WNT5A/LRRK2/CHORDC1/CDKN2A/RGCC/SPRY4/SYK/PTK2B/CSF1R/RGS2/SLC8A1/PIK3R6/LTF/MAP2K6/TLR4/SPRY2/PIK3R5/LYN/FGD2/CD40/PYCARD/ADAM8/SPDYE5/ACSL1/SPRY1/FLT3/UCHL1/CALM2/PTPRJ/CBS/RALB/PDCD4/IRAK3/PTPN22/CCNB1/ADRA2A/GTPBP4/SERTAD1/SASH1/NOD2/FZD8/DUSP7/MAP2K1/GHR/ADRB2/PDGFB/DNAJA1/SPDYE6/HMGA2/PTPN6/GSTP1/SPDYE16/PDCD10/CCNH/DUSP1/CCNT2/FGF2/TSG101/NOX4/IRAK1/IPO5/DAB2/TFAP4/CDK5R1/MNAT1/CSK/PPP2CA/SIRT1/PRKAG2/DUSP16/CASP3
MF	GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	103	0.435271669046621	1.70503168679753	0.000373671097488606	0.00158074857858882	0.000865802297388054	3480	tags=35%, list=22%, signal=28%	VNN2/APOBEC3B/GNPDA1/TGM2/APOBEC3A/PADI2/ATIC/ARG1/ASAH1/NAAA/ASAH2/ZBP1/ADA/UPB1/CDA/NDST4/CAT/APOBEC3G/ACY1/ADAT2/GDA/ASRGL1/APOBEC3H/DCLRE1A/NGLY1/AGA/AGMAT/SIRT1/MTHFD1/NIT2/RIDA/DHODH/PDF/ADARB1/ADA2/APOBEC3D
BP	GO:0044706	multi-multicellular organism process	158	0.391881253312383	1.62711143930031	0.000370583541160431	0.00158074857858882	0.000865802297388054	1614	tags=22%, list=10%, signal=20%	MMP9/IL1B/EPYC/UCP2/THBD/PTHLH/GJB2/FOS/ARHGDIB/JUNB/PTGS2/MMP2/HAVCR2/PTAFR/CRHBP/SLC2A1/MIR21/LIF/DDO/RGS2/TGFBR2/CYP1A1/ARG1/FOSB/VMP1/CBS/CYP27B1/STC1/BCL2/FOSL1/SPP1/ADRA2A/OXT/CD38/ACE
